PLAsTiCC_obj_id,g_pk_time,r_pk_time,i_pk_time,z_pk_time,y_pk_time,g_pk_mag,r_pk_mag,i_pk_mag,z_pk_mag,y_pk_mag,g_a1,g_a2,r_a1,r_a2,i_a1,i_a2,z_a1,z_a2,y_a1,y_a2,g_std_time,r_std_time,i_std_time,z_std_time,y_std_time,g_std_mag,r_std_mag,i_std_mag,z_std_mag,y_std_mag,g_std_a1,g_std_a2,r_std_a1,r_std_a2,i_std_a1,i_std_a2,z_std_a1,z_std_a2,y_std_a1,y_std_a2,type,photo_z
53706,59654.90032,59660.48873,59662.81085,,,-18.946414,-18.904595,-18.680805,,,-7.721615214,-0.088031921,-6.766415548,0.541580885,-3.789340269,0.752605293,,,,,2.830376763,1.993055219,0.631523705,,,7.609948317,0.044503734,2.823440604,,,1.987929346,0.393258263,0.70016676,0.248549718,0.292161942,0.141735508,,,,,SN II,0.669
313827,60613.0323,60615.2627,60620.1653,60621.6581,60618.23861,-17.943977,-18.054153,-17.984404,-18.093074,-17.955442,-4.1889299,-0.4754308,-0.1021267,0.09056503,0.52964296,0.44356759,1.51770767,0.06802183,2.220189246,-0.420229363,0.28053336,0,0.42179315,0.66600954,1.323685521,0.01775668,0.01542832,0.02166413,0.02736205,0.924892532,0.66100485,0.21872878,0.21674346,0.12667244,0.17922799,0.09356734,0.18185618,0.10393222,0.368433103,0.223276001,SN II,0.38
211038,,59782.20868,59785.5356,59788.92891,,,-19.158161,-19.688422,-19.728298,,,,-8.863945522,0.576743629,-6.9483666,0.98821799,-2.057074006,1.238789556,,,,0.80238838,1.5271386,0.918990854,,,5.283939,0.06162544,1.282777391,,,,1.000074469,0.32191885,0.37006009,0.17871732,0.347705257,0.177747791,,,SN Ia,0.949
265068,,59826.16692,59829.5983,59830.933,59830.66091,,-19.165947,-19.994383,-20.106884,-20.078494,,,-9.012989837,0.584297671,-7.2570576,1.05893837,-2.2380413,1.27610653,-0.086694962,0.429229945,,0.820934913,1.4206754,8.35672008,2.379036932,,3.52677285,0.05984669,0.15671682,0.880284308,,,1.030617458,0.329484483,0.37697925,0.18195302,0.35480603,0.18063333,0.671024995,0.410178907,SN Ia,0.978
32987,,60271.61932,60275.87414,60281.2815,,,-18.427823,-18.539932,-18.777752,,,,-6.01334239,0.576401019,-2.661638846,0.756083602,-0.161587904,0.408352584,,,,0.974870752,1.044906187,2.017936898,,,0.044863272,0.038279598,0.042018905,,,,0.619241195,0.222278169,0.265689188,0.125515727,0.256446797,0.132146739,,,SN Iax,0.579
337794,60580.65896,60589.7808,60593.3417,60596.5503,60595.17251,-20.649949,-20.228128,-20.295113,-20.73585,-20.431855,-8.131744275,-0.35196014,-10,0.08222082,-8.9454387,1.06785637,-3.2921597,1.28398653,-0.658497924,0.643083861,4.497431386,0.67646388,1.03591601,1.38955316,2.666835558,7.465277908,0.03460457,0.03862131,0.03248902,0.80608197,3.319019806,0.594949731,0,0.29446902,0.41706634,0.19533225,0.38727958,0.18287654,0.752088202,0.460229971,SN Ia,1.123
193525,59972.66008,59977.7505,59977.516,59986.155,,-17.554936,-17.654999,-17.981119,-18.076096,,-6.974550379,0.04598973,-2.4071398,0.19602223,-0.0799386,0.29205848,0.64143608,0.1011819,,,2.23059866,1.11875629,0,1.89927036,,4.466338245,0.04869251,0.051524,0.11753911,,1.426475286,0.30331314,0.44478657,0.19724291,0.21448001,0.1100409,0.2271299,0.11924118,,,SN II,0.438
156072,,59880.12294,59881.96717,59882.83006,,,-17.271969,-17.759489,-17.646427,,,,-5.862858432,0.44286989,-2.310585029,0.608918659,0.089570088,0.339965117,,,,1.297250175,0.558706132,0.868691748,,,0.080887305,1.323356997,0.713299493,,,,0.615728576,0.219569463,0.258630623,0.124390873,0.248189886,0.129380118,,,SN Iax,0.536
96,59594.68232,59596.898,59598.2606,59604.5199,59596.06625,-18.344381,-18.032562,-17.960225,-18.081174,-17.863186,-6.476928967,0.110278901,-1.635623308,0.34315242,0.682075306,0.228349119,1.458929497,-0.27895129,2.425728652,-0.494874921,1.940948141,0.568284949,0,0.885448737,1.256490681,3.392188296,0.041389754,0.031083536,0.055228104,1.038658093,1.196662671,0.26682192,0.379697368,0.151315915,0.192725328,0.094589704,0.202333364,0.106862471,0.347964446,0.210668397,SN II,0.327
69484,,60160.17974,60162.79979,60163.7237,60162.73231,,-19.238011,-19.888094,-19.766924,-19.780972,,,-7.625430392,0.525501802,-4.836781335,0.761030062,-1.177578287,0.723337524,0.79122905,0.109902715,,0.680069838,0.583327444,1.059219925,1.932858403,,1.664036948,0.024074111,0.035960166,0.556011756,,,0.80529277,0.272148674,0.302378035,0.140949459,0.290379448,0.145392902,0.545741984,0.333191366,SN Ia,0.752
90622,60534.63679,60534.98751,60535.47266,60537.67793,60540.66598,-16.825451,-17.6191,-18.103534,-18.244401,-18.450581,-6.560679635,0.108473346,-2.68584432,0.430650733,-0.045882365,0.396672162,1.215589643,-0.023768966,2.386422051,-0.490932146,1.420088757,0.834093358,0.870578053,0.726411478,1.124575151,0.053200927,0.023990662,0.020928046,0.025117898,0.059657018,1.268208441,0.278180231,0.400452804,0.182034093,0.196452692,0.10207826,0.189088363,0.11018467,0.330231516,0.213903788,SN Ibc,0.367
74552,,59623.70035,59626.8083,59631.8699,,,-19.628031,-20.254623,-20.108736,,,,-8.522784639,0.560886992,-6.041955086,1.078863943,-1.743178238,1.108308386,,,,0.763699317,0,1.688706691,,,1.740772562,0.045632617,0.069886703,,,,0.937375897,0.306184887,0.34226352,0.165513475,0.331042743,0.169249807,,,SN Ia,0.888
313927,59772.2805,59775.3966,59780.9036,59781.6395,59788.6253,-18.020614,-17.931663,-18.194387,-18.299279,-18.112977,-7.0440845,-0.2424693,-0.7750785,0.51048481,0.97807028,0.49259333,1.96912753,0.14867555,2.5385979,-0.348026,0,0.48995221,0.45418468,0.63906168,0.00039721,0.0154265,0.02014679,0.02405362,0.02912888,0.07824973,0.76767953,0.23997493,0.26308328,0.15083151,0.17565393,0.08971816,0.1806512,0.09960912,0.3426203,0.20763961,SN II,0.337
259377,,59873.72097,59876.13601,59877.441,59875.60668,,-17.703849,-18.464225,-18.916863,-19.108339,,,-6.650736461,0.493529627,-3.345024743,0.709323458,-0.4312235,0.50715898,1.259564292,-0.066955792,,0.945300497,0.702190237,1.16877561,1.636054355,,3.218718813,1.389507888,0.04393178,0.819807819,,,0.695592729,0.243095195,0.281719386,0.136360801,0.26777192,0.13746017,0.482755658,0.294061526,SN Ia-91bg,0.629
213014,59817.182,59824.7103,59827.4711,59826.0359,59827.91879,-19.090048,-20.024077,-20.408464,-20.245664,-20.233764,-6.9911638,-0.0271411,-7.8931257,0.39649129,-5.5343264,0.92656695,-1.762478,1.03360447,0.495568671,0.220227585,1.26969917,0.42741706,0.42064475,0.91553722,2.074190967,0.05110006,0.02372327,0.02189224,0.03229881,0.486410604,2.14499678,0.43483126,0.66837819,0.22390431,0.28602998,0.13847617,0.28394786,0.1493131,0.588025905,0.359971586,SN Ia,0.832
68230,,60542.71828,60544.12603,60546.31335,,,-19.392658,-20.045978,-19.981254,,,,-8.589826476,0.467688455,-6.144789231,0.94508144,-1.796212176,0.980139579,,,,1.025705184,0.936426035,1.723493855,,,0.047020549,0.034512871,0.05018661,,,,0.925567167,0.300946697,0.346841255,0.165060861,0.326655271,0.162763255,,,SN Ia,0.878
303977,60484.70766,60489.60879,60491.8084,60495.0984,60491.15624,-18.300047,-19.832686,-19.910409,-19.906867,-19.81718,-7.633943458,-0.068299691,-6.701771025,0.495123219,-3.5007768,0.74057594,-0.4553126,0.53998225,1.234852072,-0.057440642,2.827759997,0.612253182,1.38909086,1.39824723,1.732219145,8.10910722,3.024048201,0.02272029,0.03015748,0.907354808,1.899849845,0.379196538,0.700593043,0.24446157,0.26810878,0.13458364,0.24722788,0.13685539,0.485796316,0.295818021,SN Ia,0.635
91416,60387.58206,60390.7053,60393.50409,60394.60071,60392.35027,-18.525936,-19.601241,-19.655613,-19.730282,-19.607357,-7.320309678,-0.008571445,-5.355769867,0.701524582,-2.322409673,0.713135634,0.376375751,0.242275315,1.56784306,-0.017491331,2.505900863,0,0.406528649,0.4847517,1.927205744,5.065160847,0.017665587,0.020367374,0.025625887,0.072647603,1.643934018,0.338139173,0.33674364,0.173332574,0.209719345,0.112525298,0.194358382,0.118731918,0.398319538,0.24704113,SN Ia,0.532
1004975,,60467.9611,60468.59412,60466.95999,,,-19.321607,-19.280622,-18.9791,,,,0.2715161,0.49056314,1.451605376,0.24386856,1.845711672,-0.399581134,,,,0,0.421713848,0.661161921,,,0.01441983,0.257737402,0.489365907,,,,0.18011171,0.14965123,0.195117722,0.091225584,0.193748256,0.103638966,,,SN Ia,0.198
208823,,59877.8023,59881.5614,59882.3383,59882.48525,,-19.411126,-20.19829,-20.2064,-20.01245,,,-8.9009445,0.4683747,-6.8061194,0.93990885,-2.0506231,1.08320213,0.116784558,0.367926828,,0.84523039,0.56104593,0.98296435,2.266974585,,0.03550115,0.02353331,0.03075582,0.484738156,,,0.9514013,0.29826012,0.34877948,0.16212666,0.33033341,0.16078549,0.642609254,0.392003754,SN Ia,0.928
189034,,60270.44421,60273.8824,60277.48156,,,-19.187056,-19.995076,-20.060046,,,,-9.022754966,0.584807295,-7.2278732,1.11004586,-2.216208373,1.306404156,,,,0.822293898,1.95054055,0.941457152,,,4.67636213,0.05992554,1.437582794,,,,1.032754317,0.330008977,0.37966814,0.18579781,0.356042618,0.181772449,,,SN Ia,0.98
167532,59765.581,59773.9015,59777.6466,59778.6407,,-18.518122,-17.911971,-17.837426,-17.652065,,-5.0409182,0.15926336,-1.9172846,0.30332393,-0.4721676,0.46596683,0.85834468,0.03863844,,,1.67858506,0.63081841,0.83114565,1.58964846,,0.03400332,0.03545427,0.04410724,0.07654661,,0.80810916,0.27182606,0.36171493,0.1807698,0.21657191,0.10626807,0.21817099,0.11558711,,,SN II,0.395
282887,,59815.076,,,,,-15.937539,,,,,,-2.4341497,0.53107585,,,,,,,,0,,,,,0.09499625,,,,,,0.43554543,0.17828906,,,,,,,ILOT,0.316
273261,,59779.2578,59782.1944,59785.4052,59780.00696,,-17.977217,-18.146773,-18.141409,-18.299388,,,-3.9665536,0.17849956,-0.493774,0.24936689,1.00920807,-0.169788,2.414967862,-0.492401309,,1.33297632,0.99551522,0.74739942,1.259282684,,0.03938104,0.02551637,0.03286592,1.545606559,,,0.38235898,0.17456226,0.20075379,0.09977379,0.19949709,0.10735511,0.349013057,0.211123037,SN Ibc,0.329
277300,59811.87984,59816.954,59817.6859,59822.5408,59816.47289,-18.53452,-18.875136,-19.028003,-18.922449,-19.286907,-7.286183235,-0.002771638,-4.7046318,0.50376608,-0.39843,0.25974358,0.58609632,0.16893956,1.688195461,-0.225343585,2.476185069,0.61758669,0,0.86654289,1.54068977,4.885388402,0.03446535,0.02833789,0.04727865,0.719286558,1.620054966,0.334302974,0.46182112,0.17801194,0.18813295,0.10684752,0.22803174,0.12112384,0.428289901,0.261212245,SN II,0.522
79101,59856.40657,59862.00349,59863.75924,59865.33078,59867.13652,-18.138084,-19.714945,-19.902368,-19.852824,-19.933165,-7.691677888,-0.08105199,-6.456972086,0.669065635,-3.693722549,0.764088481,-0.400673447,0.699936186,1.175678403,-0.024541565,2.898534758,0.360950512,0.412309629,0.653230286,1.310891006,5.655142283,0.015817677,0.014744208,0.020198067,0.043919499,1.956638999,0.388269537,0.492692857,0.199830115,0.245358236,0.120202071,0.240794237,0.125122381,0.471736168,0.270199184,SN Ia,0.657
178710,60217.29933,60227.9506,,,,-19.122418,-19.737812,,,,-8.013465101,-0.407585574,-10,0.27236601,,,,,,,4.699265374,1.88607257,,,,9.842979975,0.04967439,,,,3.642020077,0.640045158,0,0.38816322,,,,,,,SN II,1.22
171979,59989.77246,59996.0987,59997.4863,59998.5958,,-19.495267,-19.76196,-19.74835,-19.757491,,-7.770252479,-0.09962685,-8.6355492,-0.0911913,-4.1752522,0.63605949,-0.8156434,0.55660973,,,3.001033573,0.34267183,0.67547808,1.18194043,,5.168439198,0.02253936,0.02838651,0.04596313,,2.040449306,0.401622937,0.70621853,0.23331027,0.29548244,0.1410479,0.28164911,0.14423425,,,SN II,0.689
149373,59865.49892,59874.4121,59878.94908,59881.47253,,-17.759848,-17.444592,-17.58665,-17.646667,,-5.102159048,0.188707036,-2.914536965,0.346419338,-0.409029669,0.363239812,0.891663219,0.059383519,,,1.695031105,0,0.864422981,1.140499234,,0.072075269,0.040136699,0.045691019,0.063139515,,1.021633978,0.284515813,0.402187524,0.183415799,0.215941132,0.107786511,0.218365501,0.116838891,,,SN II,0.42
225772,60544.73347,60548.64,60551.2631,60556.4314,60550.3678,-18.273945,-19.072849,-19.165445,-19.14304,-19.063836,-7.491553505,-0.039292751,-3.0499828,0.75273977,-2.2250775,0.74807816,0.17801502,0.35141716,1.435374225,-0.129691503,2.668566888,0.78753903,0.87904712,1.03488706,1.645669118,4.965799831,0.02948463,0.03524672,0.04789835,0.944741377,1.77338974,0.358946202,0.40374801,0.17342823,0.25207709,0.12132683,0.23871451,0.12909757,0.459204262,0.280520723,SN II,0.585
162177,,59829.35917,59831.5554,59831.2387,,,-18.57795,-18.992161,-19.285296,,,,-6.693621432,0.494776423,-2.9770175,0.6700427,-0.1176212,0.49812148,,,,0.611683548,1.3321627,0,,,3.360028996,0.0477377,0.04713534,,,,0.699821595,0.244232559,0.26674509,0.13529941,0.23885234,0.13317669,,,SN II,0.634
222553,,59846.35592,59850.2106,59855.6343,,,-18.896124,-19.762828,-20.320787,,,,-9.53025427,0.614946895,-8.5218701,1.22150159,-2.8760312,1.48833838,,,,0.897996282,1.80657855,1.80405384,,,5.06651277,0.05996425,0.0440987,,,,1.159925969,0.360759179,0.41309948,0.20085681,0.38248741,0.18636059,,,SN Ia,1.096
270109,,60000.11176,60001.9455,60003.3467,60000.79353,,-17.634917,-18.515749,-18.826159,-18.709467,,,-5.782878569,0.468626066,-2.445762,0.49656309,-0.0599686,0.28303548,1.651912919,-0.205678827,,0.557152123,1.25518096,1.35615612,1.558813708,,3.573534525,0.0485627,0.05185309,1.086078341,,,0.616901884,0.22193729,0.2552192,0.12193212,0.24237747,0.12601298,0.434203236,0.264911537,SN Ia-91bg,0.533
82801,60517.96549,60523.38038,60525.63382,60527.33387,,-18.488416,-18.618476,-18.025555,-18.06811,,-7.674942516,-0.077063168,-6.729217907,0.527250264,-3.578057409,0.731986276,-0.505958202,0.588184458,,,2.769752162,1.238063519,0.620713999,0.963289439,,7.687578038,0.052988262,2.137431304,0.783222466,,1.938266027,0.385370848,0.682985759,0.241132894,0.287176445,0.139168615,0.273218444,0.141467188,,,SN II,0.65
84183,,60163.41243,,60166.4305,,,-17.664471,,-18.414601,,,,-6.08247863,0.476899552,,,-0.101092132,0.391062222,,,,0.892079828,,4.180529824,,,9.643284736,,0.071852987,,,,0.642406793,0.228813553,,,0.253160845,0.131829487,,,SN Ibc,0.565
238060,,59814.9097,59816.2705,59822.953,59815.98824,,-18.926195,-19.249708,-19.311903,-19.507687,,,-6.2439125,0.93620008,-3.3534336,0.84891822,-0.6797074,0.7215953,0.951468641,0.046852378,,0.97246582,0,1.04448955,1.865706605,,0.03402474,0.03476534,0.04468743,0.785415553,,,0.70201193,0.23476387,0.26540681,0.1353995,0.27092968,0.14330364,0.523874824,0.319515384,SN Ibc,0.709
59748,,60581.37379,60584.84794,60589.10206,,,-18.378236,-19.48092,-19.820754,,,,-9.072499223,0.587412768,-7.403533593,1.053893719,-2.295497072,1.295820222,,,,0.828756706,2.012196471,2.379159183,,,6.815007573,0.077229352,0.060137224,,,,1.043383261,0.332633115,0.38143478,0.185629002,0.358138823,0.18112613,,,SN Ia,0.99
174764,,60354.69806,60357.0382,60358.807,,,-18.247304,-18.760251,-18.997846,,,,-7.025782288,0.505378626,-3.753744,0.82651574,-0.5682664,0.68332132,,,,0.634380298,1.39595578,2.23831845,,,3.116913166,0.05529678,0.06136835,,,,0.734618274,0.253505338,0.28993474,0.13860206,0.27580375,0.14065077,,,SN Ibc,0.674
14506,60607.96249,60611.03114,60612.3945,60612.21347,,-15.77105,-16.890677,-17.304237,-17.269999,,-6.818774265,0.066828369,-4.446339089,0.434489537,-0.841156324,0.438438779,0.785909744,0.0463242,,,2.133281938,0.494121325,1.17859722,0.574162003,,5.434502297,2.007664091,0.049351692,0.572018993,,1.348957186,0.290848599,0.521215745,0.19609392,0.228703458,0.108196283,0.222238311,0.117089162,,,SN Ibc,0.402
50746,60201.23915,60204.28789,60205.73819,60205.2298,60202.30162,-19.412418,-19.936792,-19.763132,-19.667903,-19.291523,-6.48555013,0.117179388,-4.004505241,0.800630299,-0.266508946,0.574420388,1.038792886,0.17342497,2.159786125,-0.348124884,0.208265453,0.166022139,0.187362672,0.265326357,0.77931685,0.01648984,0.009729595,0.010203891,0.014317064,0.042654508,0.551578852,0.2143156,0.220060687,0.107793189,0.126312033,0.066187651,0.140319361,0.079863013,0.298712167,0.186770723,SN Ia,0.411
165787,60191.95481,60187.6439,60199.1309,,,-17.447945,-18.464365,-18.515655,,,-7.65232522,-0.071677995,-3.6388396,0.71849023,-2.8606452,0.62365591,,,,,2.845652679,1.2368175,0,,,5.46761781,0.04361393,0.0807281,,,1.915017873,0.381659389,0.55483271,0.23710179,0.27268877,0.13540706,,,,,SN II,0.641
199005,60536.2264,60542.9212,60552.1822,60550.1742,60550.1857,-17.717767,-17.360037,-17.886863,-17.746706,-17.999276,-7.5956934,-0.288197,0.55913133,0.29782727,1.0840919,0.04852159,1.86727133,-0.0200991,2.56538042,-0.5058467,0.42287886,0.5096327,0,8.73E-05,0.00015734,0.02460234,0.02690913,0.03896811,0.04513891,0.11491868,0.89053434,0.24622651,0.26919419,0.15710516,0.18693941,0.09074525,0.19448011,0.1059802,0.33190367,0.20191516,SN II,0.323
290936,,,59856.72316,59861.1791,,,,-19.334092,-19.910491,,,,,,-8.704321253,1.229879887,-2.9072178,1.58280909,,,,,1.037850792,11.1190518,,,,33.02439447,0.17669925,,,,,,0.419516091,0.20675697,0.3910646,0.19867209,,,SN Ia,1.111
223444,,,60568.68726,60572.5873,,,,-19.476179,-19.952579,,,,,,-7.759121199,1.138080111,-2.4650658,1.40067115,,,,,0.975023837,5.90672115,,,,13.39778952,0.08704802,,,,,,0.393787058,0.193693213,0.36779359,0.18674181,,,SN Ia,1.026
60539,,60029.83697,60032.74709,60034.83333,,,-19.213898,-20.149065,-19.998326,,,,-8.183706477,0.54639001,-5.587917758,0.972257757,-1.544490513,0.971091026,,,,0.729281914,0.760844689,1.505641178,,,2.073020012,0.027013058,0.039612523,,,,0.882578178,0.292219129,0.333119908,0.151790151,0.304432527,0.158243833,,,SN Ia,0.833
190442,59827.8443,59830.5686,59833.0384,59833.898,59827.5959,-19.28291,-19.85995,-19.841356,-19.816547,-19.655169,-10,-0.5024683,-6.0232502,0.46903509,-2.4724267,0.70291165,0.17987599,0.34436446,1.63319922,0.09689959,0.47628289,0.26750365,0.34211014,0.48354347,2.65227605,0.01900195,0.01168764,0.01232918,0.0156807,0.07573371,0,0.32133135,0.28476134,0.17567338,0.16530932,0.09880786,0.15865079,0.10396077,0.32950283,0.23198698,SN Ia,0.524
57604,60374.22586,60377.87502,60379.56385,60379.63976,60379.72221,-19.156972,-19.932895,-19.726645,-19.78556,-19.742187,-7.137390884,0.021006584,-5.731326544,0.443783588,-1.581079893,0.725645243,-0.002382138,0.14250857,1.723418984,-0.164055157,2.354263554,0.227157439,0.309559924,0.432471219,0.842605925,4.121429354,0.010601678,0.012987557,0.021884767,0.04035371,1.524103844,0.31887576,0.278049454,0.138318933,0.168938113,0.093505119,0.17101864,0.108028613,0.347816778,0.229993306,SN Ia,0.481
94735,,,60266.2275,60268.35079,,,,-19.884425,-20.176377,,,,,,-7.8472928,1.200187244,-2.583515193,1.425547473,,,,,2.480375352,4.883805398,,,,0.094910152,0.10654262,,,,,,0.396822695,0.195367366,0.371179125,0.188715881,,,SN Ia,1.043
181602,60574.4175,60576.3482,60578.4929,60578.0506,60572.5963,-18.978286,-19.835715,-19.683244,-19.64476,-19.352367,-7.2592995,0.06059315,-4.6150413,0.73912707,-0.6775618,0.58834678,0.68975708,0.26478246,2.61829957,-0.3836856,0.39248692,0.23937289,0.2960305,0.37378476,1.20487821,0.01815424,0.00728939,0.01104023,0.01450334,0.03711253,0.64957642,0.24906147,0.23791443,0.11258176,0.14738841,0.073129,0.15516286,0.08449096,0.26913336,0.19188048,SN Ia,0.424
170531,60638.49086,60639.3249,60643.1998,,,-16.799091,-17.168874,-17.003179,,,-6.920397299,0.052937451,-3.6579959,0.73681576,-1.0190314,0.52305641,,,,,2.198639149,0,1.7574062,,,6.643746472,0.05038238,0.07610059,,,1.400677798,0.299101132,0.47150422,0.1910272,0.23231916,0.11071078,,,,,SN II,0.426
233028,60624.5153,60626.9595,60630.019,60633.3958,60630.6283,-18.759802,-20.050352,-20.089975,-19.987091,-20.115465,-8.9265861,-0.4208444,-5.895407,0.88718944,-3.8530015,0.81455986,-0.6357068,0.67116051,1.01943164,-0.0358136,0.66987446,0.41436016,0.40883188,0.64488544,1.42601905,0.04174962,0.01379823,0.01534104,0.02231059,0.04803273,1.77912732,0.34589287,0.62916463,0.21515772,0.28398295,0.12680746,0.27482147,0.13187341,0.50226073,0.29140171,SN Ia,0.679
164325,,60601.1378,60604.8999,60607.7455,60604.947,,-19.452655,-20.278262,-20.519427,-20.398215,,,-9.2933508,0.49892257,-7.357403,1.2978654,-2.3868955,1.29888934,-0.1951191,0.45166045,,1.31941516,0.88884009,1.29499714,3.94893284,,0.03610738,0.02430222,0.02695354,0.08163048,,,1.05394948,0.32990774,0.38131769,0.1733583,0.35875253,0.17102696,0.68622058,0.4180039,SN Ia,1.005
161875,59801.4532,59806.9675,59811.4912,59820.7015,59809.83113,-18.57743,-18.022887,-18.204421,-18.480717,-17.683401,-10,-0.8131593,-1.9278329,0.19081893,0.3414487,0.4520987,0.92127325,-0.0518408,2.009424553,-0.343762462,0,0.58321509,0,1.11119709,1.403773635,0.02453549,0.02662691,0.03362406,0.05434566,1.132863579,0,0.26832009,0.34051116,0.18549744,0.19412546,0.10403057,0.21672753,0.11285495,0.391041222,0.237196108,SN II,0.434
18147,60206.073,60210.06205,60211.5708,60210.9851,,-18.448488,-18.27167,-17.917823,-17.889156,,-5.265549443,0.017861259,-5.413021162,0.458700426,-1.854421272,0.564606044,0.301084068,0.249136365,,,9.628192198,2.296287612,2.395978895,3.310275274,,0.67017249,18.03897998,8.236103401,4.112027524,,1.173547973,0.323917019,0.587654608,0.214035493,0.249051237,0.119401389,0.23982367,0.125416826,,,SN II,0.495
